Pokemon,Score,Dex,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,CP,Fast Move,Charged Move 1,Charged Move 2,Charged Move 1 Count,Charged Move 2 Count,Buddy Distance,Charged Move Cost
Turtonator,83,776,fire,dragon,81.2,109.9,81,722834,25,767,Incinerate,Brutal Swing,Dragon Claw,2,3,5,75000
Ninetales (Shadow),82.8,38,fire,none,81.8,97,90,714114,24.5,765,Ember,Weather Ball (Fire),Energy Ball,4,5,3,50000
Quagsire (Shadow),82.8,195,water,ground,79.6,80.6,115,737812,28.5,767,Mud Shot,Aqua Tail,Stone Edge,4,7,3,50000
Roserade,82.8,407,grass,poison,101.5,81.8,69,572886,18.5,767,Poison Sting,Weather Ball (Fire),Leaf Storm,4,7,3,50000
Stunfisk (Galarian),82.8,618,ground,steel,72.6,90.6,123,809040,26,767,Mud Shot,Rock Slide,Earthquake,5,8,5,75000
Charjabug (Shadow),82.7,737,bug,electric,86,101,94,816484,36.5,841,Volt Switch,X-Scissor,Discharge,3,3,1,10000
Goodra,82.7,706,dragon,none,85.6,95.9,83,681350,16,767,Dragon Breath,Aqua Tail,Thunder Punch,9,10,5,75000
Hydreigon,82.7,635,dark,dragon,97.3,74.8,83,604077,15,768,Dragon Breath,Brutal Swing,Fly,9,12,5,75000
Jumpluff (Shadow),82.7,189,grass,flying,74.2,120.4,117,1045241,40.5,882,Fairy Wind,Energy Ball,Acrobatics,5,7,3,50000
Snorlax (Shadow),82.7,143,normal,none,77.6,73.2,133,755483,17.5,767,Psywave,Body Slam,Superpower,10,10,5,75000
Thievul,82.7,828,dark,none,85.8,87.2,91,680840,26,764,Sucker Punch,Night Slash,Icy Wind,5,7,1,10000
Doublade,82.5,680,steel,ghost,87.9,100.2,76,669376,22.5,768,Shadow Claw,Sacred Sword,Iron Head,5,7,5,75000
Dragonite (Shadow),82.5,149,dragon,flying,97.2,76.8,81,604662,14.5,766,Dragon Breath,Thunder Punch,Superpower,10,10,5,75000
Ninetales,82.5,38,fire,none,81.8,97,90,714114,24.5,765,Ember,Weather Ball (Fire),Energy Ball,4,5,3,50000
Volbeat,82.5,313,bug,none,81.9,100.1,97,795224,33.5,810,Infestation,Lunge,Thunderbolt,4,5,3,50000
Walrein,82.5,365,ice,water,80.5,82.2,110,727881,20.5,767,Powder Snow,Icicle Spear,Earthquake,5,9,3,50000
Dusclops,82.4,356,ghost,none,79.3,153,83,1007031,42,896,Hex,Ice Punch,Shadow Punch,4,3,3,50000
Dusknoir,82.4,477,ghost,none,85.7,124.6,64,683406,23.5,767,Astonish,Dynamic Punch,Shadow Punch,5,4,3,50000
Lapras,82.4,131,water,ice,74.9,82,128,786150,21.5,767,Psywave,Sparkling Aria,Ice Beam,12,14,5,75000
Morgrem,82.4,860,dark,fairy,100.2,78.7,118,930517,49.5,966,Sucker Punch,Foul Play,Play Rough,6,9,5,50000
Sliggoo,82.4,705,dragon,none,81.7,95.7,92,719319,27.5,767,Dragon Breath,Body Slam,Dragon Pulse,10,14,5,75000
Charjabug,82.2,737,bug,electric,86,101,94,816484,36.5,841,Volt Switch,X-Scissor,Discharge,3,3,1,10000
Clefable,82.2,36,fairy,none,83.4,80.2,105,702311,23,766,Fairy Wind,Moonblast,Meteor Mash,6,5,1,10000
Dondozo,82.2,977,water,none,74.8,78.5,133,780949,18.5,767,Waterfall,Surf,Outrage,5,6,5,75000
Muk (Alolan) (Shadow),82.2,89,poison,dark,82.9,79.9,105,695490,20,763,Poison Jab,Brutal Swing,Ice Punch,5,6,3,50000
Oinkologne (Female),82.2,916,normal,none,78.4,79.8,120,750758,22.5,767,Take Down,Body Slam,Trailblaze,5,5,1,10000
Orthworm,82.2,968,steel,none,78,110.2,87,747817,24.5,766,Mud Slap,Rock Tomb,Iron Head,5,5,5,75000
Quagsire,82.2,195,water,ground,79.6,80.6,115,737812,28.5,767,Mud Shot,Aqua Tail,Stone Edge,4,7,3,50000
Raikou (Shadow),82.2,243,electric,none,95.6,78.6,80,601133,15.5,762,Thunder Shock,Wild Charge,Aura Sphere,5,5,20,100000
Annihilape (Shadow),82.1,979,fighting,ghost,88.3,75.3,100,664899,17,767,Low Kick,Rage Fist,Ice Punch,5,5,3,50000
Persian,82.1,53,normal,none,88.9,87.2,102,790712,36.5,841,Scratch,Night Slash,Power Gem,9,13,3,50000
Steelix,82.1,208,steel,ground,70.4,131.1,90,830650,23.5,766,Thunder Fang,Psychic Fangs,Crunch,6,8,5,75000
Togedemaru,82.1,777,electric,steel,94.6,76.7,85,616745,25.5,767,Thunder Shock,Fell Stinger,Wild Charge,4,5,3,50000
Toucannon (Shadow),82.1,733,normal,flying,98.2,69.2,88,597999,20.5,767,Peck,Beak Blast,Drill Peck,7,5,1,10000
Zweilous,82.1,634,dark,dragon,86.6,79.2,100,685872,30.5,773,Dragon Breath,Body Slam,Dark Pulse,10,12,5,75000
Dragonair,81.9,148,dragon,none,91.7,82.3,93,701863,33,803,Dragon Breath,Aqua Tail,Dragon Pulse,9,14,5,75000
Guzzlord,81.9,799,dark,dragon,81,47.3,189,724116,19.5,767,Dragon Tail,Brutal Swing,Sludge Bomb,3,5,20,100000
Houndoom (Shadow),81.9,229,dark,fire,99.8,69.6,84,583471,21,767,Incinerate,Foul Play,Trailblaze,2,3,3,50000
Machoke (Shadow),81.9,67,fighting,none,90.7,69.7,102,644823,27.5,767,Karate Chop,Cross Chop,Dynamic Punch,4,5,3,50000
Mawile (Shadow),81.9,303,steel,fairy,94.9,91.9,90,784918,39,866,Fairy Wind,Vise Grip,Iron Head,5,6,5,75000
Medicham,81.9,308,fighting,psychic,85.6,111.7,113,1080452,49,962,Psycho Cut,Ice Punch,Dynamic Punch,5,5,3,50000
Milotic,81.9,350,water,none,81,95.8,93,721661,18.5,767,Waterfall,Aqua Tail,Wrap,4,5,5,75000
Overqwil,81.9,904,dark,poison,93.7,76.5,87,623620,18.5,766,Poison Sting,Aqua Tail,Dark Pulse,4,5,5,75000
Stunfisk,81.9,618,ground,electric,72.6,90.6,123,809040,26,767,Thunder Shock,Mud Bomb,Discharge,5,5,5,75000
Blaziken,81.8,257,fire,fighting,103,65,85,569075,19.5,766,Ember,Aura Sphere,Blast Burn,5,6,3,10000
Electivire (Shadow),81.8,466,electric,none,102.6,72.2,77,570394,18,766,Thunder Shock,Ice Punch,Wild Charge,5,5,5,75000
Machamp (Shadow),81.8,68,fighting,none,96.9,70.5,88,601168,18,766,Karate Chop,Cross Chop,Rock Slide,4,5,3,50000
Oranguru,81.8,765,normal,psychic,78.8,93,101,740168,23,766,Confusion,Brutal Swing,Trailblaze,3,4,3,75000
Pelipper,81.8,279,water,flying,88.2,92.1,82,666104,26,768,Wing Attack,Weather Ball (Water),Hurricane,5,8,3,50000
Steelix (Shadow),81.8,208,steel,ground,70.4,131.1,90,830650,23.5,766,Thunder Fang,Psychic Fangs,Crunch,6,8,5,75000
Wigglytuff,81.8,40,normal,fairy,82.3,54,159,706628,29,764,Charm,Icy Wind,Swift,6,5,1,10000
Magnezone (Shadow),81.6,462,electric,steel,96.1,86.7,73,608227,17,766,Volt Switch,Wild Charge,Mirror Shot,3,3,3,50000
Weezing (Galarian) (Shadow),81.6,110,poison,fairy,84.2,99.8,83,697462,24.5,767,Fairy Wind,Sludge,Brutal Swing,5,4,3,50000
Dusclops (Shadow),81.5,356,ghost,none,79.3,153,83,1007031,42,896,Hex,Ice Punch,Shadow Punch,4,3,3,50000
Jellicent,81.5,593,water,ghost,76.3,90.4,111,765625,24,767,Hex,Surf,Shadow Ball,4,4,3,50000
Ninetales (Alolan),81.5,38,ice,fairy,81.9,97.4,89,709958,24,766,Powder Snow,Weather Ball (Ice),Chilling Water,5,6,3,50000
Cradily,81.3,346,rock,grass,75.3,100.4,103,778692,25.5,766,Acid,Rock Tomb,Grass Knot,7,7,3,50000
Pidgeot,81.3,18,normal,flying,83.6,82.6,101,697441,26.5,767,Gust,Twister,Brave Bird,3,4,1,10000
Seaking,81.3,119,water,none,87.2,78,99,673358,26,767,Peck,Drill Run,Icy Wind,5,6,3,50000
Toxtricity,81.3,849,electric,poison,101,68.2,84,578609,21.5,767,Acid,Wild Charge,Swift,6,5,5,75000
Carbink,81.2,703,rock,fairy,67.6,202.7,101,1383955,50,968,Rock Throw,Rock Slide,Moonblast,9,10,5,75000
Furret,81.2,162,normal,none,85.3,78,118,785101,34.5,820,Sucker Punch,Swift,Trailblaze,5,7,1,10000
Ludicolo,81.2,272,water,grass,83.3,88.5,95,700345,24,767,Astonish,Weather Ball (Water),Energy Ball,4,5,3,50000
Magnemite (Shadow),81.2,81,electric,steel,118.4,91,72,775757,49,959,Volt Switch,Magnet Bomb,Discharge,3,3,3,50000
Mawile,81.2,303,steel,fairy,94.9,91.9,90,784918,39,866,Fairy Wind,Vise Grip,Iron Head,5,6,5,75000
Raichu (Alolan),81.2,26,electric,psychic,96.9,78.7,79,602456,24,766,Volt Switch,Volt Tackle,Psyshock,3,3,1,10000
Sealeo,81.2,364,ice,water,81.4,84.3,125,857753,36,837,Powder Snow,Surf,Body Slam,6,5,3,50000
Zapdos (Shadow),81.2,145,electric,flying,98.8,74,80,584896,15,761,Thunder Shock,Drill Peck,Heat Wave,5,5,20,100000
Gastrodon,81,423,water,ground,81,74,120,719280,24,765,Mud Slap,Body Slam,Earth Power,4,5,3,50000
Mantine,81,226,water,flying,75.5,119.2,86,773966,27,768,Wing Attack,Twister,Water Pulse,5,7,5,75000
Murkrow,81,198,dark,flying,110.1,62.4,104,714505,41,887,Peck,Drill Peck,Foul Play,5,5,3,50000
Swalot,81,317,poison,none,74,87.7,122,791756,28.5,766,Infestation,Sludge,Ice Beam,4,5,1,10000
Victreebel (Shadow),81,71,grass,poison,96.7,66.9,93,601638,23,766,Sucker Punch,Leaf Blade,Acid Spray,5,7,3,50000
Abomasnow,80.9,460,grass,ice,84.3,80.1,102,688748,23.5,765,Powder Snow,Weather Ball (Ice),Energy Ball,5,6,3,50000
Castform (Sunny),80.9,351,fire,none,85.9,92.5,111,881978,39.5,873,Ember,Weather Ball (Fire),Solar Beam,4,9,5,75000
Diggersby,80.9,660,normal,ground,76,111.4,138,1168363,47,945,Mud Shot,Fire Punch,Scorching Sands,5,6,1,10000
Emolga,80.9,587,electric,flying,97.3,84.1,95,777378,39.5,871,Thunder Shock,Acrobatics,Discharge,7,5,1,10000
Flamigo,80.9,973,flying,fighting,98.7,68.4,88,594095,20,767,Peck,Upper Hand,Brave Bird,5,7,3,75000
Forretress,80.9,205,bug,steel,78.5,104.1,91,743638,24.5,767,Volt Switch,Sand Tomb,Rock Tomb,3,4,5,75000
Gligar,80.9,207,ground,flying,78.2,104.8,94,770364,31,779,Wing Attack,Night Slash,Dig,5,7,5,75000
Lumineon,80.9,457,water,none,79.5,100.2,100,796590,32.5,797,Gust,Aqua Tail,Silver Wind,3,4,3,50000
Runerigus,80.9,867,ground,ghost,79.9,118.3,78,737269,24.5,767,Shadow Claw,Shadow Ball,Rock Tomb,7,7,3,50000
Annihilape,80.7,979,fighting,ghost,88.3,75.3,100,664899,17,767,Low Kick,Rage Fist,Ice Punch,5,5,3,50000
Greninja,80.7,658,water,dark,99.8,71.8,82,587582,21,767,Water Shuriken,Hydro Cannon,Brutal Swing,3,3,3,10000
Klefki,80.7,707,steel,fairy,84.4,98.3,83,688611,29,766,Astonish,Foul Play,Draining Kiss,4,6,3,50000
Abomasnow (Shadow),80.6,460,grass,ice,84.3,80.1,102,688748,23.5,765,Powder Snow,Weather Ball (Ice),Energy Ball,5,6,3,50000
Charizard,80.6,6,fire,flying,95,77.9,83,614242,19,766,Ember,Blast Burn,Air Cutter,6,5,3,10000
Crustle,80.6,558,bug,rock,86.1,96.4,82,680603,22,767,Fury Cutter,X-Scissor,Rock Wrecker,10,13,1,10000
Fearow,80.6,22,normal,flying,94.1,74.8,88,619404,28,767,Peck,Drill Peck,Drill Run,5,5,1,10000
Gallade (Shadow),80.6,475,psychic,fighting,97.7,82.7,74,597904,18,767,Psycho Cut,Leaf Blade,Sacred Sword,4,4,5,75000
Golisopod,80.6,768,bug,water,88.7,96.3,77,657719,17.5,767,Fury Cutter,X-Scissor,Aqua Jet,10,10,1,10000
Magnezone,80.6,462,electric,steel,96.1,86.7,73,608227,17,766,Volt Switch,Wild Charge,Mirror Shot,3,3,3,50000
Milotic (Shadow),80.6,350,water,none,81,95.8,93,721661,18.5,767,Waterfall,Aqua Tail,Wrap,4,5,5,75000
Moltres (Galarian),80.6,146,dark,flying,82.4,96.3,88,698291,17.5,761,Sucker Punch,Fly,Brave Bird,7,8,20,100000
Persian (Shadow),80.6,53,normal,none,88.9,87.2,102,790712,36.5,841,Scratch,Night Slash,Power Gem,9,13,3,50000
Slurpuff,80.6,685,fairy,none,83,85.4,99,701732,25.5,766,Fairy Wind,Draining Kiss,Energy Ball,7,5,3,50000
Swampert,80.6,260,water,ground,88,78.1,97,666662,18.5,767,Mud Shot,Hydro Cannon,Earthquake,5,8,3,10000
Vigoroth (Shadow),80.6,288,normal,none,83.2,81.6,104,706068,28.5,766,Scratch,Brick Break,Rock Slide,10,12,5,75000
Vikavolt (Shadow),80.6,738,bug,electric,103.1,69.2,79,563627,17.5,765,Volt Switch,X-Scissor,Discharge,3,3,1,10000
Articuno,80.4,144,ice,flying,80.6,99.9,90,724675,18.5,765,Powder Snow,Icy Wind,Hurricane,6,8,20,100000
Dusknoir (Shadow),80.4,477,ghost,none,85.7,124.6,64,683406,23.5,767,Astonish,Dynamic Punch,Shadow Punch,5,4,3,50000
Greninja (Mega),80.4,658,water,dark,110.3,69.5,69,528944,14.5,766,Water Shuriken,Hydro Cannon,Brutal Swing,3,3,3,10000
Marowak,80.4,105,ground,none,79.4,107.8,90,770339,31.5,784,Mud Slap,Bone Club,Rock Slide,4,5,3,50000
Miltank,80.4,241,normal,none,75.4,96.4,107,777736,24,768,Rollout,Body Slam,High Horsepower,4,5,5,75000
Primeape (Shadow),80.4,57,fighting,none,99.3,71.6,83,590120,24,766,Karate Chop,Rage Fist,Ice Punch,5,5,3,50000
Trumbeak (Shadow),80.4,732,normal,flying,105.6,74.5,104,818189,46,931,Peck,Drill Peck,Rock Blast,5,5,1,10000
Blastoise,80.3,9,water,none,80.2,98.5,93,734672,23,767,Bite,Hydro Cannon,Skull Bash,10,19,3,10000
Charizard (Mega Y),80.3,6,fire,flying,108.3,75.1,66,536800,12,765,Ember,Blast Burn,Air Cutter,6,5,3,10000
Dewott,80.3,502,water,none,91,74.1,110,741741,35,824,Fury Cutter,Aqua Tail,X-Scissor,9,10,3,10000
Raichu,80.3,26,electric,none,95.5,79.1,81,611878,25.5,767,Volt Switch,Volt Tackle,Trailblaze,3,3,1,10000
Rapidash (Shadow),80.3,78,fire,none,95.6,79.8,80,610310,22.5,767,Incinerate,Drill Run,Wild Charge,2,3,3,50000
Togetic,80.3,176,fairy,flying,82.6,112.6,92,855670,36.5,841,Fairy Wind,Heat Wave,Draining Kiss,5,7,3,50000
Torkoal,80.3,324,fire,none,77,108.3,91,758858,27,767,Ember,Flame Wheel,Overheat,5,7,3,50000
Ampharos (Shadow),80.1,181,electric,none,90.7,77.2,92,644188,19.5,766,Volt Switch,Brutal Swing,Trailblaze,3,3,5,75000
Forretress (Shadow),80.1,205,bug,steel,78.5,104.1,91,743638,24.5,767,Volt Switch,Sand Tomb,Rock Tomb,3,4,5,75000
Mawile (Mega),80.1,303,steel,fairy,88.9,105.6,70,657149,23.5,767,Fairy Wind,Vise Grip,Iron Head,5,6,5,75000
Politoed,80.1,186,water,none,81.6,88.9,99,718170,23,767,Mud Shot,Weather Ball (Water),Ice Beam,4,7,3,50000
Spiritomb,80.1,442,ghost,dark,86.4,105.8,74,676443,27,766,Sucker Punch,Rock Tomb,Shadow Ball,8,8,5,75000
Teddiursa (Shadow),80.1,216,normal,none,105.6,72.6,114,873988,49.5,961,Scratch,Swift,Cross Chop,9,9,3,50000
Weezing (Galarian),80.1,110,poison,fairy,84.2,99.8,83,697462,24.5,767,Fairy Wind,Sludge,Brutal Swing,5,4,3,50000
Dragalge,80,691,poison,dragon,84.3,102.4,81,699218,23.5,768,Acid,Aqua Tail,Outrage,5,8,3,50000
Hippowdon,80,450,ground,none,83.1,83.5,102,707763,18,767,Sand Attack,Weather Ball (Rock),Earth Power,9,13,3,50000
Pachirisu,80,417,electric,none,73.7,126.4,114,1061988,50,887,Volt Switch,Hyper Fang,Thunder Punch,4,3,5,75000
Pawmot,80,923,electric,fighting,103.8,68.3,80,567163,21,767,Thunder Shock,Brick Break,Wild Charge,5,5,3,75000
Scizor (Shadow),80,212,bug,steel,98.6,80.2,75,593079,18.5,768,Fury Cutter,Night Slash,Trailblaze,9,12,5,75000
Togekiss,80,468,fairy,flying,88.9,90.1,82,656811,16.5,767,Peck,Psyshock,Aura Sphere,5,5,3,50000
Zweilous (Shadow),80,634,dark,dragon,86.6,79.2,100,685872,30.5,773,Dragon Breath,Body Slam,Dark Pulse,10,12,5,75000
Aurorus,79.8,699,rock,ice,81.2,76.1,117,722980,20,767,Powder Snow,Weather Ball (Ice),Meteor Beam,5,8,5,75000
Cresselia,79.8,488,psychic,none,66.7,115,114,874437,20,766,Psycho Cut,Grass Knot,Moonblast,6,6,20,100000
Dewgong,79.8,87,water,ice,73,98,112,801248,28.5,766,Ice Shard,Icy Wind,Drill Run,5,4,3,50000
Dodrio,79.8,85,normal,flying,102.8,70.4,78,564495,23.5,765,Peck,Drill Peck,Brave Bird,5,7,3,50000
Dubwool,79.8,832,normal,none,79.1,102.3,91,736366,25.5,766,Take Down,Body Slam,Wild Charge,5,5,3,10000
Empoleon (Shadow),79.8,395,water,steel,89.6,83.7,87,652458,19,766,Metal Sound,Hydro Cannon,Drill Peck,5,5,3,10000
Shelgon,79.8,372,dragon,none,88.2,85.2,88,661288,27.5,766,Dragon Breath,Twister,Flamethrower,10,14,5,75000
Diggersby (Shadow),79.6,660,normal,ground,76,111.4,138,1168363,47,945,Mud Shot,Scorching Sands,Fire Punch,6,5,1,10000
Gliscor (Shadow),79.6,472,ground,flying,82.8,103.4,83,710606,21,767,Wing Attack,Night Slash,Acrobatics,5,7,5,75000
Lanturn,79.6,171,water,electric,75,75.5,139,787088,27,768,Water Gun,Surf,Thunderbolt,15,19,3,50000
Malamar (Shadow),79.6,687,dark,psychic,83.9,83.4,99,692729,23.5,764,Psywave,Foul Play,Superpower,10,10,3,50000
Qwilfish (Shadow),79.6,211,water,poison,93.9,75.5,88,623872,27,766,Poison Sting,Aqua Tail,Shadow Ball,4,6,3,50000
Registeel,79.6,379,steel,none,68.4,136,92,855821,22.5,767,Lock On,Flash Cannon,Focus Blast,13,15,20,100000
Cofagrigus,79.5,563,ghost,none,79.9,118.3,78,737269,24.5,767,Shadow Claw,Shadow Ball,Energy Ball,7,6,3,50000
Gliscor,79.5,472,ground,flying,82.8,103.4,83,710606,21,767,Wing Attack,Night Slash,Acrobatics,5,7,5,75000
Gyarados (Shadow),79.5,130,water,flying,93.6,77.6,86,624649,16.5,766,Dragon Breath,Aqua Tail,Twister,9,10,1,10000
Nidoqueen,79.5,31,poison,ground,83.4,84.8,99,700160,22.5,766,Mud Slap,Earth Power,Poison Fang,5,4,3,50000
Ninetales (Alolan) (Shadow),79.5,38,ice,fairy,81.9,97.4,89,709958,24,766,Powder Snow,Weather Ball (Ice),Chilling Water,5,6,3,50000
Sylveon,79.5,700,fairy,none,83.9,89.2,93,696001,18,767,Fairy Wind,Psyshock,Draining Kiss,5,7,5,75000
Empoleon,79.3,395,water,steel,89.6,83.7,87,652458,19,766,Metal Sound,Hydro Cannon,Drill Peck,5,5,3,10000
Lickilicky,79.3,463,normal,none,75.6,89.8,114,773932,23,767,Rollout,Body Slam,Shadow Ball,4,4,3,50000
Metang,79.3,375,steel,psychic,81.4,108.9,96,850988,36,836,Fury Cutter,Psyshock,Gyro Ball,10,13,5,75000
Grumpig,79.2,326,psychic,none,81.1,94,94,716600,23.5,766,Psywave,Dynamic Punch,Shadow Ball,12,13,1,10000
Lickitung,79.2,108,normal,none,77.7,102.7,150,1196969,50,964,Lick,Body Slam,Power Whip,14,17,3,50000
Noctowl,79,164,normal,flying,75.3,86,120,777096,28,767,Wing Attack,Shadow Ball,Return,7,9,1,10000
Raikou,79,243,electric,none,94.4,79.1,83,619764,16,766,Thunder Shock,Wild Charge,Aura Sphere,5,5,20,100000
Hakamo-o,78.9,783,dragon,fighting,86.6,101.6,92,809468,36.5,841,Dragon Tail,Brick Break,Rock Tomb,4,5,5,75000
Marowak (Alolan),78.9,105,fire,ghost,79.4,107.8,90,770339,31.5,784,Fire Spin,Bone Club,Shadow Bone,4,5,3,50000
Tinkatuff,78.9,958,fairy,steel,83.8,108.1,120,1087054,50,955,Fairy Wind,Play Rough,Flash Cannon,7,8,3,75000
Toucannon,78.9,733,normal,flying,98.2,69.2,88,597999,20.5,767,Peck,Beak Blast,Drill Peck,7,5,1,10000
Ursaring,78.9,217,normal,none,99.9,65.4,90,588011,18.5,767,Shadow Claw,Close Combat,Swift,6,5,3,50000
Latias,78.7,380,dragon,psychic,89.1,99.4,74,655384,16,766,Dragon Breath,Aura Sphere,Mist Ball,10,15,20,100000
Linoone,78.7,264,normal,none,86.6,84.8,116,851867,38.5,861,Shadow Claw,Swift,Grass Knot,5,7,1,10000
