Pokemon,Score,Dex,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,CP,Fast Move,Charged Move 1,Charged Move 2,Charged Move 1 Count,Charged Move 2 Count,Buddy Distance,Charged Move Cost
Castform (Rainy),95.8,351,water,none,112.6,121.3,146,1994123,39.5,1500,Water Gun,Weather Ball (Water),Thunder,12,20,5,75000
Relicanth,95.6,369,water,rock,105.1,133.6,151,2120245,22.5,1497,Water Gun,Ancient Power,Aqua Tail,15,12,5,75000
Druddigon,95.5,621,dragon,none,131.2,111.2,117,1706964,20.5,1498,Dragon Tail,Night Slash,Rock Tomb,3,5,5,75000
Tyrantrum,95.5,697,rock,dragon,129,115,116,1720860,17.5,1491,Dragon Tail,Meteor Beam,Rock Tomb,5,5,5,75000
Lumineon,95.4,457,water,none,109,137.4,137,2051794,32.5,1497,Gust,Aqua Tail,Silver Wind,3,4,3,50000
Omanyte,95.4,138,rock,water,128,135.2,101,1747866,43,1499,Mud Shot,Rock Tomb,Rock Blast,6,5,5,75000
Aggron,95.2,306,steel,rock,116.6,155.7,106,1924390,18.5,1499,Dragon Tail,Meteor Beam,Rock Tomb,5,5,1,10000
Popplio,95.2,728,water,none,113.4,99.1,127,1427218,50,1275,Water Gun,Aqua Tail,Aqua Jet,12,14,3,10000
Dewott,95.1,502,water,none,124.1,101,151,1892649,35,1532,Fury Cutter,X-Scissor,Aqua Tail,10,9,3,10000
Wugtrio,95.1,961,water,none,151,108.6,90,1475874,29,1497,Mud Slap,Dig,Surf,5,5,3,50000
Baxcalibur,95,998,dragon,ice,135.6,95.7,127,1648069,15.5,1498,Dragon Breath,Glaive Rush,Avalanche,10,12,5,75000
Samurott,94.9,503,water,none,128,100.9,136,1756467,19.5,1500,Fury Cutter,Hydro Cannon,Megahorn,10,14,3,10000
Shellos,94.9,422,water,none,99.1,100.8,166,1658220,50,1282,Mud Slap,Body Slam,Mud Bomb,4,5,3,50000
Basculin,94.9,550,water,none,133.9,97.1,129,1677218,27,1499,Tackle,Aqua Tail,Aqua Jet,12,14,1,10000
Inteleon,94.9,818,water,none,153.4,89.1,107,1462470,18.5,1500,Water Gun,Shadow Ball,Surf,17,15,3,10000
Swanna,94.8,581,water,flying,128.5,101,133,1726141,26.5,1494,Gust,Fly,Aqua Jet,4,3,3,50000
Goodra,94.3,706,dragon,none,119.6,134,116,1859062,16,1497,Dragon Breath,Aqua Tail,Thunder Punch,9,10,5,75000
Walrein,94.3,365,ice,water,112.4,114.8,154,1987142,20.5,1498,Powder Snow,Icicle Spear,Earthquake,5,9,3,50000
Skrelp,94.3,690,poison,water,104.1,104.1,127,1376275,50,1199,Acid,Twister,Aqua Tail,5,5,3,50000
Liepard,94.3,510,dark,none,139.7,88.5,129,1594885,30,1495,Snarl,Dark Pulse,Play Rough,4,5,1,10000
Metang,94,375,steel,psychic,108.9,145.7,129,2046808,36,1496,Fury Cutter,Psyshock,Gyro Ball,10,13,5,75000
Bibarel,94,400,normal,water,122.9,99.2,149,1816560,31.5,1497,Rollout,Hyper Fang,Surf,4,4,1,10000
Gyarados,93.9,130,water,flying,130.7,108.5,120,1701714,16.5,1496,Dragon Breath,Twister,Aqua Tail,10,9,1,10000
Pawniard,93.8,624,dark,steel,131.9,107.7,119,1690470,49,1495,Fury Cutter,Night Slash,X-Scissor,9,10,5,75000
Samurott (Hisuian),93.8,503,water,dark,132.6,96.8,132,1694310,20,1498,Fury Cutter,Sacred Sword,X-Scissor,9,10,3,10000
Hydreigon,93.5,635,dark,dragon,136,104.5,116,1648592,15,1499,Dragon Breath,Brutal Swing,Fly,9,12,5,75000
Aron,93.2,304,steel,rock,114.2,131,127,1899945,50,1476,Metal Sound,Rock Tomb,Body Slam,7,5,1,10000
Tirtouga,93.2,564,water,rock,114.3,132.4,129,1952198,46.5,1499,Water Gun,Body Slam,Ancient Power,12,15,5,75000
Muk (Alolan),92.9,89,poison,dark,115.8,111.6,148,1912645,20,1488,Poison Jab,Dark Pulse,Sludge Wave,8,10,3,50000
Wailord,92.8,321,water,none,118.3,67.4,237,1889701,24.5,1496,Rollout,Surf,Return,4,6,1,10000
Absol,92.6,359,dark,none,156.6,83.9,108,1418984,22,1497,Psycho Cut,Dark Pulse,Megahorn,6,7,5,75000
Altaria,92.5,334,dragon,flying,103.4,151.9,138,2167491,28.5,1498,Dragon Breath,Moonblast,Flamethrower,15,14,1,10000
Slowking,92.4,199,water,psychic,113.4,120.9,144,1974249,22,1500,Confusion,Surf,Psychic,4,4,3,50000
Octillery,92.3,224,water,none,131.5,100.8,128,1696666,24,1494,Lock On,Water Pulse,Gunk Shot,10,15,1,10000
Tentacruel,92.1,73,water,poison,108.9,143.5,131,2047157,23,1494,Acid,Scald,Payback,7,8,3,50000
Wartortle,92.1,8,water,none,107.6,139.1,139,2080435,47.5,1496,Water Gun,Aqua Jet,Ice Beam,14,19,3,10000
Grimer (Alolan),92,88,poison,dark,122.7,86.8,171,1821212,49,1495,Poison Jab,Crunch,Sludge Bomb,7,8,3,50000
Bruxish,91.6,779,water,psychic,136.4,102.5,117,1635777,23,1494,Confusion,Aqua Tail,Psyshock,3,3,3,50000
Croconaw,91.2,159,water,none,117.7,120,135,1906740,35.5,1499,Water Gun,Crunch,Ice Punch,15,14,3,10000
Raticate (Alolan),90.9,20,dark,normal,107,130.1,150,2088105,36.5,1495,Quick Attack,Crunch,Hyper Fang,6,7,1,10000
Totodile,90.9,158,water,none,110.9,104.2,127,1467584,50,1279,Water Gun,Aqua Jet,Crunch,14,15,3,10000
Kabutops,90.7,141,rock,water,135.4,119.7,102,1653153,20.5,1497,Fury Cutter,Stone Edge,Aqua Jet,14,10,5,75000
Revavroom,90.7,966,steel,poison,135.6,102.4,119,1652367,19,1498,Poison Jab,Gyro Ball,Overheat,8,8,3,50000
Slowpoke,90.6,79,water,psychic,104.1,94.9,186,1837511,50,1384,Confusion,Psyshock,Water Pulse,3,4,3,50000
Mantyke,90.6,458,water,flying,100.8,163,120,1971648,50,1410,Bubble,Aerial Ace,Water Pulse,5,5,5,10000
Axew,90,610,dragon,none,138.6,96,121,1609978,49,1494,Scratch,Dragon Claw,Aqua Tail,25,18,5,75000
Vaporeon,89.3,134,water,none,118.4,96.9,165,1893038,18,1498,Water Gun,Aqua Tail,Last Resort,12,19,5,75000
Politoed,89.1,186,water,none,114,124.2,138,1953914,23,1498,Mud Shot,Weather Ball (Water),Earthquake,4,8,3,50000
Crawdaunt,88.9,342,water,dark,144.7,98.3,108,1536193,22,1498,Snarl,Night Slash,Vise Grip,3,4,3,50000
Thievul,88.7,828,dark,none,119.8,121.8,127,1853138,26,1491,Sucker Punch,Night Slash,Play Rough,5,9,1,10000
Duraludon,88.7,884,steel,dragon,137.7,112.2,105,1622244,18,1497,Dragon Tail,Dragon Claw,Flash Cannon,5,6,5,75000
Omastar,88.7,139,rock,water,126.6,128.4,109,1771843,20,1499,Mud Shot,Rock Slide,Hydro Pump,5,9,5,75000
Qwilfish,88.5,211,water,poison,131.1,105.4,123,1699607,27,1495,Poison Sting,Aqua Tail,Shadow Ball,4,6,3,50000
Tentacool,88.5,72,water,poison,94.1,137.8,113,1465269,50,1176,Poison Sting,Wrap,Water Pulse,5,6,3,50000
Noivern,88.4,715,flying,dragon,125.4,113.5,125,1779113,20,1499,Gust,Hurricane,Heat Wave,5,4,5,75000
Seaking,88.1,119,water,none,121.9,109,138,1833620,26,1499,Peck,Drill Run,Megahorn,5,7,3,50000
Carracosta,87.9,565,water,rock,121.4,127,120,1850136,21.5,1499,Rock Throw,Body Slam,Ancient Power,7,9,5,75000
Huntail,87.8,367,water,none,130.8,125.6,104,1708562,23.5,1496,Water Gun,Aqua Tail,Crunch,12,15,3,50000
Clamperl,87.4,366,water,none,124.3,126,105,1644489,50,1435,Water Gun,Body Slam,Water Pulse,12,17,3,50000
Seadra,87.3,117,water,none,131.3,117.6,109,1683056,26.5,1492,Dragon Breath,Dragon Pulse,Return,14,18,3,50000
Malamar,87.1,687,dark,psychic,117.2,116.6,139,1899507,23.5,1492,Psywave,Superpower,Foul Play,10,10,3,50000
Varoom,87,965,steel,poison,115.9,102.5,120,1425570,50,1285,Poison Jab,Gyro Ball,Gunk Shot,8,11,3,50000
Weavile,86.9,461,dark,ice,141.9,105.1,106,1580851,18.5,1499,Snarl,Foul Play,Avalanche,4,4,3,50000
Corsola,86.5,222,water,rock,108.5,141.9,134,2063084,49,1498,Bubble,Power Gem,Rock Blast,5,4,3,50000
Sneasel,86.2,215,dark,ice,133.9,111.7,111,1660186,27,1495,Ice Shard,Foul Play,Avalanche,4,5,3,50000
Dondozo,86.1,977,water,none,104.5,109.7,187,2143703,18.5,1497,Waterfall,Outrage,Liquidation,6,5,5,75000
Zweilous,86,634,dark,dragon,120.4,110.1,140,1855846,30.5,1496,Dragon Breath,Body Slam,Dark Pulse,9,13,5,75000
Golduck,85.9,55,water,none,124.1,112.1,129,1794598,22.5,1496,Confusion,Cross Chop,Liquidation,3,4,3,50000
Tyranitar,85.8,248,rock,dark,129.7,111.4,120,1733830,14.5,1499,Dragon Breath,Brutal Swing,Stone Edge,9,14,5,75000
Kingdra,85.6,230,water,dragon,121.8,127.9,118,1838230,21,1497,Dragon Breath,Swift,Surf,9,12,3,50000
Sealeo,85.6,364,ice,water,108.9,112.7,167,2049596,36,1498,Powder Snow,Body Slam,Surf,5,6,3,50000
Skarmory,85.2,227,steel,flying,105.5,166.6,121,2126732,27,1500,Air Slash,Brave Bird,Sky Attack,7,6,5,75000
Bronzong,85,437,steel,psychic,110.8,152.2,120,2023651,25,1498,Confusion,Psyshock,Weather Ball (Water),3,3,3,50000
Sliggoo,84.7,705,dragon,none,114.1,133.7,128,1952662,27.5,1497,Dragon Breath,Body Slam,Dragon Pulse,9,14,5,75000
Pelipper,84.4,279,water,flying,123.2,128.6,115,1822005,26,1498,Wing Attack,Weather Ball (Water),Hurricane,5,8,3,50000
Bisharp,84.4,625,dark,steel,139.8,109.7,104,1594950,19.5,1500,Snarl,X-Scissor,Dark Pulse,4,4,5,75000
Prinplup,84.3,394,water,none,118.6,117.1,136,1888776,36.5,1498,Bubble,Icy Wind,Return,5,7,3,10000
Sharpedo,84,319,water,dark,166.6,64.1,126,1345562,25.5,1497,Waterfall,Crunch,Poison Fang,5,4,3,50000
Sandshrew (Alolan),83.9,27,ice,steel,117.6,121,127,1807159,50,1461,Powder Snow,Night Slash,Gyro Ball,5,7,3,50000
Salamence,83.7,373,dragon,flying,143.4,93.1,116,1548663,14.5,1496,Dragon Tail,Fly,Brutal Swing,4,3,5,75000
Honchkrow,83.6,430,dark,flying,149.9,68.9,145,1497576,20.5,1498,Peck,Brave Bird,Dark Pulse,7,7,3,50000
Slowbro,83.1,80,water,psychic,113.4,120.9,144,1974249,22,1500,Confusion,Drain Punch,Surf,3,4,3,50000
Drapion,83,452,poison,dark,117.8,136.8,118,1901575,22.5,1499,Poison Sting,Crunch,Aqua Tail,5,4,5,75000
Floatzel,83,419,water,none,143.8,81.7,133,1562545,22.5,1499,Waterfall,Swift,Aqua Jet,4,4,3,50000
Drampa,81.6,780,normal,dragon,136.8,104.2,115,1639274,19,1499,Dragon Breath,Swift,Outrage,9,15,5,75000
Alomomola,81.5,594,water,none,97.4,99.4,238,2304211,26,1499,Waterfall,Psychic,Hydro Pump,6,8,5,75000
Dragalge,80.5,691,poison,dragon,117.8,143,113,1903530,23.5,1499,Dragon Tail,Outrage,Aqua Tail,5,3,3,50000
Barbaracle,80.2,689,rock,water,120.9,133,115,1849166,20.5,1498,Fury Cutter,Cross Chop,Stone Edge,9,14,3,50000
Mightyena,79.8,262,dark,none,125.8,105.7,133,1768509,29,1495,Sucker Punch,Crunch,Poison Fang,7,6,1,10000
Poliwhirl,79.8,61,water,none,114.2,115.9,148,1958895,50,1498,Mud Shot,Mud Bomb,Scald,5,6,3,50000
Greninja,79.5,658,water,dark,139.5,100.3,115,1609063,21,1498,Water Shuriken,Night Slash,Hydro Cannon,3,3,3,10000
Fraxure,79.3,611,dragon,none,144.2,91.5,118,1556927,25,1499,Dragon Tail,Night Slash,Dragon Claw,3,5,5,75000
Haxorus,79.3,612,dragon,none,151.4,95.2,103,1484568,15.5,1499,Dragon Tail,Night Slash,Dragon Claw,3,5,5,75000
Wailmer,78.8,320,water,none,116.5,68.2,242,1922763,48.5,1497,Rollout,Body Slam,Scald,3,4,1,10000
Dragonite,78.4,149,dragon,flying,135.8,107.3,113,1646561,14.5,1498,Dragon Breath,Superpower,Thunder Punch,10,10,5,75000
Krabby,71.3,98,water,none,148,111.2,92,1514099,42,1496,Mud Shot,Vise Grip,Razor Shell,5,4,3,50000
Klinklang,65.7,601,steel,none,124.2,139.5,104,1801894,21,1496,Thunder Shock,Zap Cannon,Mirror Shot,9,4,5,75000
